p,rev_p,dr_p,dr_revp,product_dr,product_in_col1,diff,diff_dr,p_mod37,revp_mod37,same_mod37,chi_p,col_p
711409,904117,4,4,7,True,192708,9,10,22,False,1,COL1
711427,724117,4,4,7,True,12690,9,28,27,False,1,COL1
711617,716117,5,5,7,True,4500,9,33,19,False,-1,COL2
711679,976117,4,4,7,True,264438,9,21,20,False,1,COL1
711839,938117,2,2,4,True,226278,9,33,19,False,-1,COL2
711899,998117,8,8,1,True,286218,9,19,5,False,-1,COL2
711937,739117,1,1,1,True,27180,9,20,5,False,1,COL1
711967,769117,4,4,7,True,57150,9,13,35,False,1,COL1
712157,751217,5,5,7,True,39060,9,18,6,False,-1,COL2
712199,991217,2,2,4,True,279018,9,23,24,False,-1,COL2
712219,912217,4,4,7,True,199998,9,6,19,False,1,COL1
712237,732217,4,4,7,True,19980,9,24,24,True,1,COL1
712289,982217,2,2,4,True,269928,9,2,15,False,-1,COL2
712319,913217,5,5,7,True,200898,9,32,20,False,-1,COL2
712339,933217,7,7,4,True,220878,9,15,3,False,1,COL1
712409,904217,5,5,7,True,191808,9,11,11,True,-1,COL2
712477,774217,1,1,1,True,61740,9,5,29,False,1,COL1
712697,796217,5,5,7,True,83520,9,3,14,False,-1,COL2
712837,738217,1,1,1,True,25380,9,32,30,False,1,COL1
712847,748217,2,2,4,True,35370,9,5,3,False,-1,COL2
712889,988217,8,8,1,True,275328,9,10,21,False,-1,COL2
712909,909217,1,1,1,True,196308,9,30,16,False,1,COL1
712927,729217,1,1,1,True,16290,9,11,21,False,1,COL1
713227,722317,4,4,7,True,9090,9,15,3,False,1,COL1
713239,932317,7,7,4,True,219078,9,27,28,False,1,COL1
713389,983317,4,4,7,True,269928,9,29,5,False,1,COL1
713467,764317,1,1,1,True,50850,9,33,8,False,1,COL1
713477,774317,2,2,4,True,60840,9,6,18,False,-1,COL2
713569,965317,4,4,7,True,251748,9,24,24,True,1,COL1
713827,728317,1,1,1,True,14490,9,23,9,False,1,COL1
713939,939317,5,5,7,True,225378,9,24,35,False,-1,COL2
714139,931417,7,7,4,True,217278,9,2,16,False,1,COL1
714227,722417,5,5,7,True,8190,9,16,29,False,-1,COL2
714377,773417,2,2,4,True,59040,9,18,6,False,-1,COL2
714479,974417,5,5,7,True,259938,9,9,22,False,-1,COL2
714517,715417,7,7,4,True,900,9,10,22,False,1,COL1
714577,775417,4,4,7,True,60840,9,33,8,False,1,COL1
714619,916417,1,1,1,True,201798,9,1,1,True,1,COL1
714797,797417,8,8,1,True,82620,9,31,30,False,-1,COL2
714809,908417,2,2,4,True,193608,9,6,30,False,-1,COL2
714827,728417,2,2,4,True,13590,9,24,35,False,-1,COL2
714919,919417,4,4,7,True,204498,9,5,4,False,1,COL1
715109,901517,5,5,7,True,186408,9,10,12,False,-1,COL2
715189,981517,4,4,7,True,266328,9,16,18,False,1,COL1
715229,922517,8,8,1,True,207288,9,19,33,False,-1,COL2
715397,793517,5,5,7,True,78120,9,2,15,False,-1,COL2
715439,934517,2,2,4,True,219078,9,7,8,False,-1,COL2
715577,775517,5,5,7,True,59940,9,34,34,True,-1,COL2
715849,948517,7,7,4,True,232668,9,10,22,False,1,COL1
716389,983617,7,7,4,True,267228,9,32,9,False,1,COL1
716399,993617,8,8,1,True,277218,9,5,19,False,-1,COL2
716629,926617,4,4,7,True,209988,9,13,26,False,1,COL1
716659,956617,7,7,4,True,239958,9,6,19,False,1,COL1
716809,908617,4,4,7,True,191808,9,8,8,True,1,COL1
716857,758617,7,7,4,True,41760,9,19,6,False,1,COL1
716899,998617,4,4,7,True,281718,9,24,24,True,1,COL1
716959,959617,1,1,1,True,242658,9,10,22,False,1,COL1
717047,740717,8,8,1,True,23670,9,24,14,False,-1,COL2
717089,980717,5,5,7,True,263628,9,29,32,False,-1,COL2
717109,901717,7,7,4,True,184608,9,12,27,False,1,COL1
717229,922717,1,1,1,True,205488,9,21,11,False,1,COL1
717397,793717,7,7,4,True,76320,9,4,30,False,1,COL1
717449,944717,5,5,7,True,227268,9,19,33,False,-1,COL2
717539,935717,5,5,7,True,218178,9,35,24,False,-1,COL2
717817,718717,4,4,7,True,900,9,17,29,False,1,COL1
717917,719717,5,5,7,True,1800,9,6,30,False,-1,COL2
717979,979717,4,4,7,True,261738,9,31,31,True,1,COL1
718049,940817,2,2,4,True,222768,9,27,18,False,-1,COL2
718087,780817,4,4,7,True,62730,9,28,6,False,1,COL1
718169,961817,5,5,7,True,243648,9,36,2,False,-1,COL2
718187,781817,5,5,7,True,63630,9,17,7,False,-1,COL2
718547,745817,5,5,7,True,27270,9,7,8,False,-1,COL2
718847,748817,8,8,1,True,29970,9,11,11,True,-1,COL2
718919,919817,8,8,1,True,200898,9,9,34,False,-1,COL2
719009,900917,8,8,1,True,181908,9,25,4,False,-1,COL2
719057,750917,2,2,4,True,31860,9,36,2,False,-1,COL2
719119,911917,1,1,1,True,192798,9,24,15,False,1,COL1
719177,771917,5,5,7,True,52740,9,8,23,False,-1,COL2
719179,971917,7,7,4,True,252738,9,10,1,False,1,COL1
719239,932917,4,4,7,True,213678,9,33,36,False,1,COL1
719267,762917,5,5,7,True,43650,9,24,14,False,-1,COL2
719447,744917,5,5,7,True,25470,9,19,33,False,-1,COL2
719597,795917,2,2,4,True,76320,9,21,10,False,-1,COL2
719639,936917,8,8,1,True,217278,9,26,3,False,-1,COL2
719749,947917,1,1,1,True,228168,9,25,14,False,1,COL1
719989,989917,7,7,4,True,269928,9,6,19,False,1,COL1
720089,980027,8,8,1,True,259938,9,32,8,False,-1,COL2
720179,971027,8,8,1,True,250848,9,11,36,False,-1,COL2
720229,922027,4,4,7,True,201798,9,24,24,True,1,COL1
720319,913027,4,4,7,True,192708,9,3,15,False,1,COL1
720367,763027,7,7,4,True,42660,9,14,13,False,1,COL1
720547,745027,7,7,4,True,24480,9,9,32,False,1,COL1
720869,968027,5,5,7,True,247158,9,35,33,False,-1,COL2
720877,778027,4,4,7,True,57150,9,6,28,False,1,COL1
720887,788027,5,5,7,True,67140,9,16,1,False,-1,COL2
720899,998027,8,8,1,True,277128,9,28,26,False,-1,COL2
720947,749027,2,2,4,True,28080,9,2,36,False,-1,COL2
721087,780127,7,7,4,True,59040,9,31,19,False,1,COL1
721139,931127,5,5,7,True,209988,9,9,22,False,-1,COL2
721199,991127,2,2,4,True,269928,9,32,8,False,-1,COL2
721337,733127,5,5,7,True,11790,9,22,9,False,-1,COL2
721439,934127,8,8,1,True,212688,9,13,25,False,-1,COL2
721597,795127,4,4,7,True,73530,9,23,34,False,1,COL1
721619,916127,8,8,1,True,194508,9,8,7,False,-1,COL2
721687,786127,4,4,7,True,64440,9,2,25,False,1,COL1
721739,937127,2,2,4,True,215388,9,17,28,False,-1,COL2
722047,740227,4,4,7,True,18180,9,29,5,False,1,COL1
722077,770227,7,7,4,True,48150,9,22,35,False,1,COL1
722119,911227,4,4,7,True,189108,9,27,28,False,1,COL1
722147,741227,5,5,7,True,19080,9,18,6,False,-1,COL2
722167,761227,7,7,4,True,39060,9,1,26,False,1,COL1
722369,963227,2,2,4,True,240858,9,18,6,False,-1,COL2
722509,905227,7,7,4,True,182718,9,10,22,False,1,COL1
722599,995227,7,7,4,True,272628,9,26,1,False,1,COL1
722639,936227,2,2,4,True,213588,9,29,16,False,-1,COL2
722669,966227,5,5,7,True,243558,9,22,9,False,-1,COL2
723049,940327,7,7,4,True,217278,9,32,9,False,1,COL1
723089,980327,2,2,4,True,257238,9,35,12,False,-1,COL2
723119,911327,5,5,7,True,188208,9,28,17,False,-1,COL2
723157,751327,7,7,4,True,28170,9,29,5,False,1,COL1
723319,913327,7,7,4,True,190008,9,6,19,False,1,COL1
723467,764327,2,2,4,True,40860,9,6,18,False,-1,COL2
723727,727327,1,1,1,True,3600,9,7,18,False,1,COL1
723799,997327,1,1,1,True,273528,9,5,29,False,1,COL1
723859,958327,7,7,4,True,234468,9,28,27,False,1,COL1
723977,779327,8,8,1,True,55350,9,35,33,False,-1,COL2
724187,781427,2,2,4,True,57240,9,23,24,False,-1,COL2
724597,795427,7,7,4,True,70830,9,26,1,False,1,COL1
724609,906427,1,1,1,True,181818,9,1,1,True,1,COL1
724747,747427,4,4,7,True,22680,9,28,27,False,1,COL1
724769,967427,8,8,1,True,242658,9,13,25,False,-1,COL2
724879,978427,1,1,1,True,253548,9,12,36,False,1,COL1
724949,949427,8,8,1,True,224478,9,8,7,False,-1,COL2
725077,770527,1,1,1,True,45450,9,25,2,False,1,COL1
725119,911527,7,7,4,True,186408,9,30,32,False,1,COL1
725189,981527,5,5,7,True,256338,9,26,28,False,-1,COL2
725357,753527,2,2,4,True,28170,9,9,22,False,-1,COL2
725399,993527,8,8,1,True,268128,9,14,3,False,-1,COL2
725449,944527,4,4,7,True,219078,9,27,28,False,1,COL1
725519,915527,2,2,4,True,190008,9,23,36,False,-1,COL2
725587,785527,7,7,4,True,59940,9,17,17,True,1,COL1
725597,795527,8,8,1,True,69930,9,27,27,True,-1,COL2
725639,936527,5,5,7,True,210888,9,32,20,False,-1,COL2
725827,728527,4,4,7,True,2700,9,35,34,False,1,COL1
725897,798527,2,2,4,True,72630,9,31,30,False,-1,COL2
725929,929527,7,7,4,True,203598,9,26,13,False,1,COL1
726157,751627,1,1,1,True,25470,9,32,9,False,1,COL1
726169,961627,4,4,7,True,235458,9,7,34,False,1,COL1
726367,763627,4,4,7,True,37260,9,20,21,False,1,COL1
726457,754627,4,4,7,True,28170,9,36,12,False,1,COL1
726487,784627,7,7,4,True,58140,9,29,5,False,1,COL1
726797,797627,2,2,4,True,70830,9,6,18,False,-1,COL2
726809,908627,5,5,7,True,181818,9,18,18,True,-1,COL2
727049,940727,2,2,4,True,213678,9,36,2,False,-1,COL2
727157,751727,2,2,4,True,24570,9,33,35,False,-1,COL2
727249,942727,4,4,7,True,215478,9,14,4,False,1,COL1
727409,904727,2,2,4,True,177318,9,26,3,False,-1,COL2
727459,954727,7,7,4,True,227268,9,2,16,False,1,COL1
727487,784727,8,8,1,True,57240,9,30,31,False,-1,COL2
727729,927727,7,7,4,True,199998,9,13,26,False,1,COL1
727799,997727,5,5,7,True,269928,9,9,22,False,-1,COL2
727877,778727,2,2,4,True,50850,9,13,25,False,-1,COL2
727879,978727,4,4,7,True,250848,9,15,3,False,1,COL1
727997,799727,5,5,7,True,71730,9,22,9,False,-1,COL2
728209,902827,1,1,1,True,174618,9,12,27,False,1,COL1
728579,975827,2,2,4,True,247248,9,12,26,False,-1,COL2
728639,936827,8,8,1,True,208188,9,35,24,False,-1,COL2
728747,747827,8,8,1,True,19080,9,32,20,False,-1,COL2
728837,738827,8,8,1,True,9990,9,11,11,True,-1,COL2
728839,938827,1,1,1,True,209988,9,13,26,False,1,COL1
728869,968827,4,4,7,True,239958,9,6,19,False,1,COL1
729059,950927,5,5,7,True,221868,9,11,27,False,-1,COL2
729199,991927,1,1,1,True,262728,9,3,31,False,1,COL1
729367,763927,7,7,4,True,34560,9,23,25,False,1,COL1
729569,965927,2,2,4,True,236358,9,3,5,False,-1,COL2
729637,736927,7,7,4,True,7290,9,34,35,False,1,COL1
729689,986927,5,5,7,True,257238,9,12,26,False,-1,COL2
729719,917927,8,8,1,True,188208,9,5,31,False,-1,COL2
729737,737927,8,8,1,True,8190,9,23,36,False,-1,COL2
729749,947927,2,2,4,True,218178,9,35,24,False,-1,COL2
729779,977927,5,5,7,True,248148,9,28,17,False,-1,COL2
729877,778927,4,4,7,True,49050,9,15,3,False,1,COL1
729919,919927,1,1,1,True,190008,9,20,33,False,1,COL1
729947,749927,2,2,4,True,19980,9,11,11,True,-1,COL2
729977,779927,5,5,7,True,49950,9,4,4,True,-1,COL2
730199,991037,2,2,4,True,260838,9,4,29,False,-1,COL2
730297,792037,1,1,1,True,61740,9,28,15,False,1,COL1
730399,993037,4,4,7,True,262638,9,19,31,False,1,COL1
730559,955037,2,2,4,True,224478,9,31,30,False,-1,COL2
730637,736037,8,8,1,True,5400,9,35,33,False,-1,COL2
730747,747037,1,1,1,True,16290,9,34,7,False,1,COL1
730799,997037,8,8,1,True,266238,9,12,35,False,-1,COL2
730879,978037,7,7,4,True,247158,9,18,16,False,1,COL1
730909,909037,1,1,1,True,178128,9,11,21,False,1,COL1
730969,969037,7,7,4,True,238068,9,34,7,False,1,COL1
731057,750137,5,5,7,True,19080,9,11,36,False,-1,COL2
731189,981137,2,2,4,True,249948,9,32,8,False,-1,COL2
731209,902137,4,4,7,True,170928,9,15,3,False,1,COL1
731257,752137,7,7,4,True,20880,9,26,1,False,1,COL1
731287,782137,1,1,1,True,50850,9,19,31,False,1,COL1
731447,744137,8,8,1,True,12690,9,31,30,False,-1,COL2
731509,905137,7,7,4,True,173628,9,19,6,False,1,COL1
731567,765137,2,2,4,True,33570,9,3,14,False,-1,COL2
731729,927137,2,2,4,True,195408,9,17,28,False,-1,COL2
731869,968137,7,7,4,True,236268,9,9,32,False,1,COL1
732079,970237,1,1,1,True,238158,9,34,23,False,1,COL1
732157,751237,7,7,4,True,19080,9,1,26,False,1,COL1
732229,922237,7,7,4,True,190008,9,36,12,False,1,COL1
732709,907237,1,1,1,True,174528,9,35,34,False,1,COL1
732877,778237,7,7,4,True,45360,9,18,16,False,1,COL1
732889,988237,1,1,1,True,255348,9,30,4,False,1,COL1
732959,959237,8,8,1,True,226278,9,26,12,False,-1,COL2
733147,741337,7,7,4,True,8190,9,29,5,False,1,COL1
733289,982337,5,5,7,True,249048,9,23,24,False,-1,COL2
733387,783337,4,4,7,True,49950,9,10,10,True,1,COL1
733477,774337,4,4,7,True,40860,9,26,1,False,1,COL1
733489,984337,7,7,4,True,250848,9,1,26,False,1,COL1
733559,955337,5,5,7,True,221778,9,34,34,True,-1,COL2
733619,916337,2,2,4,True,182718,9,20,32,False,-1,COL2
733687,786337,7,7,4,True,52650,9,14,13,False,1,COL1
733697,796337,8,8,1,True,62640,9,24,23,False,-1,COL2
733829,928337,5,5,7,True,194508,9,8,7,False,-1,COL2
733847,748337,5,5,7,True,14490,9,26,12,False,-1,COL2
733879,978337,1,1,1,True,244458,9,21,20,False,1,COL1
733919,919337,5,5,7,True,185418,9,24,35,False,-1,COL2
733937,739337,5,5,7,True,5400,9,5,3,False,-1,COL2
734057,750437,8,8,1,True,16380,9,14,3,False,-1,COL2
734159,951437,2,2,4,True,217278,9,5,19,False,-1,COL2
734177,771437,2,2,4,True,37260,9,23,24,False,-1,COL2
734189,981437,5,5,7,True,247248,9,35,12,False,-1,COL2
734329,923437,1,1,1,True,189108,9,27,28,False,1,COL1
734429,924437,2,2,4,True,190008,9,16,29,False,-1,COL2
734479,974437,7,7,4,True,239958,9,29,5,False,1,COL1
734557,755437,4,4,7,True,20880,9,33,8,False,1,COL1
734567,765437,5,5,7,True,30870,9,6,18,False,-1,COL2
734869,968437,1,1,1,True,233568,9,12,36,False,1,COL1
735067,760537,1,1,1,True,25470,9,25,2,False,1,COL1
735139,931537,1,1,1,True,196398,9,23,25,False,1,COL1
735239,932537,2,2,4,True,197298,9,12,26,False,-1,COL2
735247,742537,1,1,1,True,7290,9,20,21,False,1,COL1
735439,934537,4,4,7,True,199098,9,27,28,False,1,COL1
735479,974537,8,8,1,True,239058,9,30,31,False,-1,COL2
735739,937537,7,7,4,True,201798,9,31,31,True,1,COL1
735877,778537,1,1,1,True,42660,9,21,20,False,1,COL1
736039,930637,1,1,1,True,194598,9,35,13,False,1,COL1
736097,790637,5,5,7,True,54540,9,19,21,False,-1,COL2
736159,951637,4,4,7,True,215478,9,7,34,False,1,COL1
736249,942637,4,4,7,True,206388,9,23,25,False,1,COL1
736279,972637,7,7,4,True,236358,9,16,18,False,1,COL1
736409,904637,2,2,4,True,168228,9,35,24,False,-1,COL2
736447,744637,4,4,7,True,8190,9,36,12,False,1,COL1
736469,964637,8,8,1,True,228168,9,21,10,False,-1,COL2
736679,976637,2,2,4,True,239958,9,9,22,False,-1,COL2
736699,996637,4,4,7,True,259938,9,29,5,False,1,COL1
736847,748637,8,8,1,True,11790,9,29,16,False,-1,COL2
736937,739637,8,8,1,True,2700,9,8,7,False,-1,COL2
737039,930737,2,2,4,True,193698,9,36,2,False,-1,COL2
737047,740737,1,1,1,True,3690,9,7,34,False,1,COL1
737059,950737,4,4,7,True,213678,9,19,22,False,1,COL1
737119,911737,1,1,1,True,174618,9,5,20,False,1,COL1
737129,921737,2,2,4,True,184608,9,15,30,False,-1,COL2
737479,974737,1,1,1,True,237258,9,32,9,False,1,COL1
737719,917737,7,7,4,True,180018,9,13,26,False,1,COL1
737747,747737,8,8,1,True,9990,9,4,4,True,-1,COL2
737819,918737,8,8,1,True,180918,9,2,27,False,-1,COL2
737897,798737,5,5,7,True,60840,9,6,18,False,-1,COL2
737929,929737,1,1,1,True,191808,9,1,1,True,1,COL1
738349,943837,7,7,4,True,205488,9,14,4,False,1,COL1
738379,973837,1,1,1,True,235458,9,7,34,False,1,COL1
738487,784837,1,1,1,True,46350,9,4,30,False,1,COL1
738499,994837,4,4,7,True,256338,9,16,18,False,1,COL1
738547,745837,7,7,4,True,7290,9,27,28,False,1,COL1
738677,776837,2,2,4,True,38160,9,9,22,False,-1,COL2
738889,988837,7,7,4,True,249948,9,36,12,False,1,COL1
738977,779837,5,5,7,True,40860,9,13,25,False,-1,COL2
738989,989837,8,8,1,True,250848,9,25,13,False,-1,COL2
739069,960937,7,7,4,True,221868,9,31,10,False,1,COL1
739549,945937,1,1,1,True,206388,9,30,32,False,1,COL1
739759,957937,4,4,7,True,218178,9,18,7,False,1,COL1
740087,780047,8,8,1,True,39960,9,13,13,True,-1,COL2
740279,972047,2,2,4,True,231768,9,20,20,True,-1,COL2
740329,923047,7,7,4,True,182718,9,33,8,False,1,COL1
740477,774047,2,2,4,True,33570,9,33,7,False,-1,COL2
740687,786047,5,5,7,True,45360,9,21,19,False,-1,COL2
741079,970147,1,1,1,True,229068,9,6,7,False,1,COL1
741119,911147,5,5,7,True,170028,9,9,22,False,-1,COL2
741409,904147,7,7,4,True,162738,9,3,15,False,1,COL1
741479,974147,5,5,7,True,232668,9,36,11,False,-1,COL2
741509,905147,8,8,1,True,163638,9,29,16,False,-1,COL2
741569,965147,5,5,7,True,223578,9,15,2,False,-1,COL2
741599,995147,8,8,1,True,253548,9,8,32,False,-1,COL2
741679,976147,7,7,4,True,234468,9,14,13,False,1,COL1
741869,968147,8,8,1,True,226278,9,19,5,False,-1,COL2
741967,769147,7,7,4,True,27180,9,6,28,False,1,COL1
742229,922247,8,8,1,True,180018,9,9,22,False,-1,COL2
742499,994247,8,8,1,True,251748,9,20,20,True,-1,COL2
742519,915247,1,1,1,True,172728,9,3,15,False,1,COL1
742657,756247,4,4,7,True,13590,9,30,4,False,1,COL1
742697,796247,8,8,1,True,53550,9,33,7,False,-1,COL2
742757,757247,5,5,7,True,14490,9,19,5,False,-1,COL2
742759,957247,7,7,4,True,214488,9,21,20,False,1,COL1
742909,909247,4,4,7,True,166338,9,23,9,False,1,COL1
742967,769247,8,8,1,True,26280,9,7,17,False,-1,COL2
743059,950347,1,1,1,True,207288,9,25,2,False,1,COL1
743167,761347,1,1,1,True,18180,9,22,35,False,1,COL1
743209,902347,7,7,4,True,159138,9,27,28,False,1,COL1
743279,972347,5,5,7,True,229068,9,23,24,False,-1,COL2
743669,966347,8,8,1,True,222678,9,6,18,False,-1,COL2
743819,918347,5,5,7,True,174528,9,8,7,False,-1,COL2
743947,749347,7,7,4,True,5400,9,25,23,False,1,COL1
743989,989347,4,4,7,True,245358,9,30,4,False,1,COL1
744019,910447,7,7,4,True,166428,9,23,25,False,1,COL1
744077,770447,2,2,4,True,26370,9,7,33,False,-1,COL2
744199,991447,7,7,4,True,247248,9,18,32,False,1,COL1
744239,932447,2,2,4,True,188208,9,21,10,False,-1,COL2
744377,773447,5,5,7,True,29070,9,11,36,False,-1,COL2
744389,983447,8,8,1,True,239058,9,23,24,False,-1,COL2
744397,793447,7,7,4,True,49050,9,31,19,False,1,COL1
744539,935447,5,5,7,True,190908,9,25,13,False,-1,COL2
744599,995447,2,2,4,True,250848,9,11,36,False,-1,COL2
745357,753547,4,4,7,True,8190,9,29,5,False,1,COL1
745379,973547,8,8,1,True,228168,9,14,3,False,-1,COL2
745397,793547,8,8,1,True,48150,9,32,8,False,-1,COL2
745747,747547,7,7,4,True,1800,9,12,36,False,1,COL1
745859,958547,2,2,4,True,212688,9,13,25,False,-1,COL2
746069,960647,5,5,7,True,214578,9,1,16,False,-1,COL2
746129,921647,2,2,4,True,175518,9,24,14,False,-1,COL2
746267,762647,5,5,7,True,16380,9,14,3,False,-1,COL2
746509,905647,4,4,7,True,159138,9,34,35,False,1,COL1
746597,795647,2,2,4,True,49050,9,11,36,False,-1,COL2
746747,747647,8,8,1,True,900,9,13,25,False,-1,COL2
746749,947647,1,1,1,True,200898,9,15,3,False,1,COL1
746797,797647,4,4,7,True,50850,9,26,1,False,1,COL1
746869,968647,4,4,7,True,221778,9,24,24,True,1,COL1
746989,989647,7,7,4,True,242658,9,33,8,False,1,COL1
747139,931747,4,4,7,True,184608,9,35,13,False,1,COL1
747157,751747,4,4,7,True,4590,9,16,18,False,1,COL1
747599,995747,5,5,7,True,248148,9,14,3,False,-1,COL2
747839,938747,2,2,4,True,190908,9,32,20,False,-1,COL2
747977,779747,5,5,7,True,31770,9,22,9,False,-1,COL2
747979,979747,7,7,4,True,231768,9,24,24,True,1,COL1
748039,930847,4,4,7,True,182808,9,10,1,False,1,COL1
748169,961847,8,8,1,True,213678,9,29,32,False,-1,COL2
748249,942847,7,7,4,True,194598,9,35,13,False,1,COL1
748339,933847,7,7,4,True,185508,9,14,4,False,1,COL1
748567,765847,1,1,1,True,17280,9,20,21,False,1,COL1
748609,906847,7,7,4,True,158238,9,25,14,False,1,COL1
748729,927847,1,1,1,True,179118,9,34,35,False,1,COL1
748849,948847,4,4,7,True,199998,9,6,19,False,1,COL1
748877,778847,5,5,7,True,29970,9,34,34,True,-1,COL2
748987,789847,7,7,4,True,40860,9,33,8,False,1,COL1
749149,941947,7,7,4,True,192798,9,10,1,False,1,COL1
749299,992947,4,4,7,True,243648,9,12,15,False,1,COL1
749467,764947,1,1,1,True,15480,9,32,9,False,1,COL1
749587,785947,4,4,7,True,36360,9,4,30,False,1,COL1
749677,776947,4,4,7,True,27270,9,20,21,False,1,COL1
749899,998947,1,1,1,True,249048,9,20,21,False,1,COL1
750077,770057,8,8,1,True,19980,9,13,13,True,-1,COL2
750097,790057,1,1,1,True,39960,9,33,33,True,1,COL1
750157,751057,7,7,4,True,900,9,19,31,False,1,COL1
750229,922057,7,7,4,True,171828,9,17,17,True,1,COL1
750287,782057,2,2,4,True,31770,9,1,25,False,-1,COL2
750457,754057,1,1,1,True,3600,9,23,34,False,1,COL1
750787,787057,7,7,4,True,36270,9,20,30,False,1,COL1
750797,797057,8,8,1,True,46260,9,30,3,False,-1,COL2
750809,908057,2,2,4,True,157248,9,5,3,False,-1,COL2
750929,929057,5,5,7,True,178128,9,14,24,False,-1,COL2
751367,763157,2,2,4,True,11790,9,8,32,False,-1,COL2
751579,975157,7,7,4,True,223578,9,35,22,False,1,COL1
751669,966157,7,7,4,True,214488,9,14,13,False,1,COL1
751879,978157,1,1,1,True,226278,9,2,25,False,1,COL1
752197,791257,4,4,7,True,39060,9,24,12,False,1,COL1
752449,944257,4,4,7,True,191808,9,17,17,True,1,COL1
752459,954257,5,5,7,True,201798,9,27,27,True,-1,COL2
752699,996257,2,2,4,True,243558,9,8,32,False,-1,COL2
752819,918257,5,5,7,True,165438,9,17,28,False,-1,COL2
753187,781357,4,4,7,True,28170,9,15,28,False,1,COL1
753229,922357,1,1,1,True,169128,9,20,21,False,1,COL1
753409,904357,1,1,1,True,150948,9,15,3,False,1,COL1
753569,965357,8,8,1,True,211788,9,27,27,True,-1,COL2
753587,785357,8,8,1,True,31770,9,8,32,False,-1,COL2
753659,956357,8,8,1,True,202698,9,6,18,False,-1,COL2
753677,776357,8,8,1,True,22680,9,24,23,False,-1,COL2
753799,997357,4,4,7,True,243558,9,35,22,False,1,COL1
753859,958357,1,1,1,True,204498,9,21,20,False,1,COL1
754067,760457,2,2,4,True,6390,9,7,33,False,-1,COL2
754109,901457,8,8,1,True,147348,9,12,26,False,-1,COL2
754367,763457,5,5,7,True,9090,9,11,36,False,-1,COL2
754489,984457,1,1,1,True,229968,9,22,35,False,1,COL1
754549,945457,7,7,4,True,190908,9,8,33,False,1,COL1
754709,907457,5,5,7,True,152748,9,20,32,False,-1,COL2
754829,928457,8,8,1,True,173628,9,29,16,False,-1,COL2
754969,969457,4,4,7,True,214488,9,21,20,False,1,COL1
754979,979457,5,5,7,True,224478,9,31,30,False,-1,COL2
755077,770557,4,4,7,True,15480,9,18,32,False,1,COL1
755239,932557,4,4,7,True,177318,9,32,9,False,1,COL1
755267,762557,5,5,7,True,7290,9,23,24,False,-1,COL2
755387,783557,8,8,1,True,28170,9,32,8,False,-1,COL2
755399,993557,2,2,4,True,238158,9,7,33,False,-1,COL2
